consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,normalized_f,normalized_r,combined_score,bundle_id,is_anchor,category_score,business_score,score
52181135,200112296,MAQUILLAJE,CYZONE,11.9,2024-09-16,15,393.3,430.195,98,0.24561403508771928,0.12618724559023067,2724.73,91,80,0.24561403508771928,0.12618724559023067,0.17992930086410056,52181135_Bundle_4,0,1.0,0.9191945106887071,0.9757583532066121
52181135,200112293,MAQUILLAJE,CYZONE,11.9,2024-09-16,15,393.3,430.195,98,0.24561403508771928,0.12618724559023067,2724.73,91,80,0.24561403508771928,0.12618724559023067,0.17992930086410056,52181135_Bundle_4,0,1.0,0.8671024112784772,0.9601307233835431
52181135,200105985,MAQUILLAJE,LBEL,17.0,2024-07-19,9,204.2,430.195,157,0.14035087719298245,0.2062415196743555,2724.73,91,80,0.14035087719298245,0.2062415196743555,0.17659073055773764,52181135_Bundle_4,0,1.0,0.8590340011678461,0.9577102003503537
52208297,200094217,FRAGANCIAS,ESIKA,49.95,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_1,1,,,
52208297,200111352,FRAGANCIAS,ESIKA,49.95,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_1,0,1.0,0.9372725752443677,0.9811817725733103
52208297,200094217,FRAGANCIAS,ESIKA,49.95,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_2,1,,,
52208297,200099047,FRAGANCIAS,ESIKA,34.94,2024-08-16,20,463.6,430.195,129,0.3333333333333333,0.16824966078697423,3490.71,148,124,0.3333333333333333,0.16824966078697423,0.24253731343283583,52208297_Bundle_2,0,1.0,0.9642289486696988,0.9892686846009096
52208297,200094217,FRAGANCIAS,ESIKA,49.95,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_3,1,,,
52208297,200115983,FRAGANCIAS,CYZONE,23.91,2024-06-13,17,385.4,430.195,193,0.2807017543859649,0.25508819538670285,3490.71,148,124,0.2807017543859649,0.25508819538670285,0.2666142969363708,52208297_Bundle_3,0,1.0,0.9864665623043826,0.9959399686913147
52208297,200105017,FRAGANCIAS,CYZONE,18.42,2024-08-16,20,463.6,430.195,129,0.3333333333333333,0.16824966078697423,3490.71,148,124,0.3333333333333333,0.16824966078697423,0.24253731343283583,52208297_Bundle_3,0,1.0,0.90776054310738,0.9723281629322139
