,consultant_id,Composite_key,offer_id,recency,frequency,frequency_normalized,recency_normalized
27,10961556,INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0|INDIVIDUAL|VARIABLE|P0210133000|1|0|1.0,[2162],0.0015449043923824023,1,0.0,0.2954873538534144
28,10961556,INDIVIDUAL|VARIABLE|P0261052003|1|0|1.0,[432],0.0014084507042253522,1,0.0,0.11254660314830178
29,10961556,INDIVIDUAL|VARIABLE|P0261097007|1|0|1.0,[554],0.001451378809869376,1,0.0,0.17009946213608806
30,10961556,INDIVIDUAL|VARIABLE|P0279074000|1|0|1.0,"[2093, 3600]",0.00138542426219442,1,0.0,0.0816755094600301
31,10961556,INDIVIDUAL|VARIABLE|P0285050000|1|0|1.0,[1354],0.001557632398753894,1,0.0,0.3125515393073115
32,10961556,INDIVIDUAL|VARIABLE|P0285050000|1|0|1.0|INDIVIDUAL|FIJO|200067147|1|0|1.0|INDIVIDUAL|FIJO|200067147|1|0|1.0,[79],0.0014170820285254696,1,0.0,0.1241184482802955
33,10961556,INDIVIDUAL|VARIABLE|P0292107001|1|0|1.0,"[276, 1834]",0.001557632398753894,1,0.0,0.3125515393073115
34,10961556,INDIVIDUAL|VARIABLE|P0292127008|1|0|1.0,"[5, 2655]",0.0013623978201634877,1,0.0,0.050804415771758205
35,10961556,PROMOCIÓN INDIVIDUAL|FIJO|200043493|1|1|1.0,[1147],0.0013623978201634877,1,0.0,0.050804415771758205
36,10961556,PROMOCIÓN INDIVIDUAL|FIJO|200058353|1|1|1.0,[1146],0.0013623978201634877,1,0.0,0.050804415771758205
37,10961556,SET FIJO|FIJO|200012014|0|0|1.0|SET FIJO|FIJO|200037781|1|0|1.0,"[162, 162]",0.0014970059880239522,1,0.0,0.23127091405424482
38,10961556,SET FIJO|FIJO|200050981|1|0|1.0|SET FIJO|FIJO|210097030|0|0|1.0,"[3334, 3334]",0.0014970059880239522,1,0.0,0.23127091405424482
39,10961556,SET FIJO|FIJO|200056741|0|0|1.0|SET FIJO|FIJO|200056740|1|0|1.0,"[1092, 1092]",0.0014084507042253522,1,0.0,0.11254660314830178
40,10961556,SET FIJO|FIJO|200058349|1|0|1.0|SET FIJO|FIJO|200056759|0|0|1.0,"[182, 182]",0.0013623978201634877,1,0.0,0.050804415771758205
41,10961556,SET FIJO|FIJO|200063985|0|0|1.0|SET FIJO|FIJO|200056636|1|0|1.0,"[179, 179]",0.0014970059880239522,1,0.0,0.23127091405424482
42,10961556,SET FIJO|FIJO|200067092|0|0|1.0|SET FIJO|FIJO|200080229|1|0|1.0,"[1109, 1109]",0.0014084507042253522,1,0.0,0.11254660314830178
43,10961556,SET FIJO|FIJO|200105079|0|0|1.0|SET FIJO|FIJO|200056636|1|0|1.0|SET FIJO|FIJO|210047499|0|0|1.0,"[262, 262, 262]",0.001451378809869376,1,0.0,0.17009946213608806
44,10961556,SET FIJO|FIJO|200107825|0|0|1.0|SET FIJO|FIJO|200107824|1|0|1.0,"[527, 527]",0.0013623978201634877,1,0.0,0.050804415771758205
