ID_OFERTA,Composite_key
16,INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0|INDIVIDUAL|FIJO|200116310|1|0|1.0
17,INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0
18,INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0|INDIVIDUAL|FIJO|200116311|1|0|1.0
19,INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0|INDIVIDUAL|FIJO|200090313|1|0|1.0
20,INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0|INDIVIDUAL|FIJO|200104065|1|0|1.0
21,INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0|INDIVIDUAL|FIJO|200114571|1|0|1.0
22,INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0|INDIVIDUAL|FIJO|200115591|1|0|1.0
23,INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0|INDIVIDUAL|FIJO|200113873|1|0|1.0
24,INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0|INDIVIDUAL|FIJO|200113874|1|0|1.0
25,INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0|INDIVIDUAL|FIJO|200114556|1|0|1.0
26,INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0|INDIVIDUAL|FIJO|200114567|1|0|1.0
27,INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0|INDIVIDUAL|FIJO|200066831|1|0|1.0
28,INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0|INDIVIDUAL|FIJO|200083596|1|0|1.0
29,INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0|INDIVIDUAL|FIJO|200113540|1|0|1.0
30,INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0|INDIVIDUAL|FIJO|200073370|1|0|1.0
31,INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0|INDIVIDUAL|FIJO|200116799|1|0|1.0
32,INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0|INDIVIDUAL|FIJO|200115988|1|0|1.0
33,INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0|INDIVIDUAL|FIJO|200118093|1|0|1.0
34,INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0
35,INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0
36,INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0|INDIVIDUAL|FIJO|200050981|1|0|1.0
37,INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0|INDIVIDUAL|FIJO|200012707|1|0|1.0
38,INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0|INDIVIDUAL|FIJO|200112559|1|0|1.0
39,INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0
40,INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0|INDIVIDUAL|FIJO|200117191|1|0|1.0
41,INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0
42,INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0
43,INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0
44,INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0
45,INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0
