ID_OFERTA,Composite_key
17,INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0|INDIVIDUAL|FIJO|200109875|1|0|1.0
18,INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0|INDIVIDUAL|FIJO|200116624|1|0|1.0
19,INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0|INDIVIDUAL|FIJO|200109797|1|0|1.0
20,INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0|INDIVIDUAL|FIJO|200037781|1|0|1.0
21,INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0|INDIVIDUAL|FIJO|200080567|1|0|1.0
22,INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0|INDIVIDUAL|FIJO|200038988|1|0|1.0
23,INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0|INDIVIDUAL|FIJO|200095864|1|0|1.0
24,INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0|INDIVIDUAL|FIJO|200113790|1|0|1.0
25,INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0|INDIVIDUAL|FIJO|200109786|1|0|1.0
26,INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0|INDIVIDUAL|FIJO|200109261|1|0|1.0
27,INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0|INDIVIDUAL|FIJO|200050957|1|0|1.0
28,INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0|INDIVIDUAL|FIJO|200099538|1|0|1.0
29,INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0|INDIVIDUAL|FIJO|200113244|1|0|1.0
30,INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0|INDIVIDUAL|FIJO|200102421|1|0|1.0
31,INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0|INDIVIDUAL|FIJO|200113615|1|0|1.0
32,INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0|INDIVIDUAL|FIJO|200088458|1|0|1.0
33,INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0|INDIVIDUAL|FIJO|200105335|1|0|1.0
34,INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0|INDIVIDUAL|FIJO|200111318|1|0|1.0
35,INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0|INDIVIDUAL|FIJO|200113787|1|0|1.0
36,INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0|INDIVIDUAL|FIJO|200072406|1|0|1.0
37,INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0|INDIVIDUAL|FIJO|200051255|1|0|1.0
38,INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0|INDIVIDUAL|FIJO|200051243|1|0|1.0
39,INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0|INDIVIDUAL|FIJO|200082974|1|0|1.0
40,INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0|INDIVIDUAL|FIJO|200083712|1|0|1.0
41,INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0|INDIVIDUAL|FIJO|200082480|1|0|1.0
42,INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0|INDIVIDUAL|FIJO|200106354|1|0|1.0
43,INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0|INDIVIDUAL|FIJO|200116555|1|0|1.0
44,INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0|INDIVIDUAL|FIJO|200111319|1|0|1.0
45,INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0|INDIVIDUAL|FIJO|200118717|1|0|1.0
